"assembly_accession"	"species_taxid"	"taxid"	"organism_name"	"infraspecific_name"	"assembly_level"	"seq_rel_date"	"atcc"	"seq_accession"	"start"	"end"	"seq_len"	"strand"
"409"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000024.1"	1	8294	8294	"*"
"410"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000025.1"	1	7330	7330	"*"
"411"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000026.1"	1	243257	243257	"*"
"412"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000027.1"	1	105714	105714	"*"
"413"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000028.1"	1	1480	1480	"*"
"414"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000029.1"	1	4557	4557	"*"
"415"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000030.1"	1	2668	2668	"*"
"416"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000031.1"	1	2512	2512	"*"
"417"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000032.1"	1	28784	28784	"*"
"418"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000033.1"	1	16788	16788	"*"
"419"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000034.1"	1	6010	6010	"*"
"420"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000035.1"	1	1619	1619	"*"
"421"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000036.1"	1	74636	74636	"*"
"422"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000037.1"	1	36002	36002	"*"
"423"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000038.1"	1	1990	1990	"*"
"424"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000039.1"	1	6361	6361	"*"
"425"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000040.1"	1	29130	29130	"*"
"426"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000041.1"	1	12260	12260	"*"
"427"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000042.1"	1	5109	5109	"*"
"428"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000043.1"	1	3008	3008	"*"
"429"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000044.1"	1	2284	2284	"*"
"430"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000045.1"	1	11418	11418	"*"
"431"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000046.1"	1	1298	1298	"*"
"432"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000047.1"	1	7448	7448	"*"
"433"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000048.1"	1	4924	4924	"*"
"434"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000049.1"	1	17172	17172	"*"
"435"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000050.1"	1	65892	65892	"*"
"436"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000051.1"	1	7490	7490	"*"
"437"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000052.1"	1	5218	5218	"*"
"438"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000053.1"	1	2564	2564	"*"
"439"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000054.1"	1	2291	2291	"*"
"440"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000055.1"	1	1479	1479	"*"
"441"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000056.1"	1	182188	182188	"*"
"442"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000057.1"	1	2064	2064	"*"
"443"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000058.1"	1	20183	20183	"*"
"444"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000059.1"	1	10170	10170	"*"
"445"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000060.1"	1	59843	59843	"*"
"446"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000061.1"	1	2259	2259	"*"
"447"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000062.1"	1	1522	1522	"*"
"448"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000063.1"	1	2468	2468	"*"
"449"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000064.1"	1	3032	3032	"*"
"450"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000065.1"	1	1764	1764	"*"
"451"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000066.1"	1	2641	2641	"*"
"452"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000067.1"	1	200693	200693	"*"
"453"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000068.1"	1	157338	157338	"*"
"454"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000069.1"	1	4687	4687	"*"
"455"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000070.1"	1	31181	31181	"*"
"456"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000071.1"	1	3523	3523	"*"
"457"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000072.1"	1	1916	1916	"*"
"458"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000073.1"	1	5620	5620	"*"
"459"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000074.1"	1	3827	3827	"*"
"460"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000075.1"	1	14895	14895	"*"
"461"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000076.1"	1	4492	4492	"*"
"462"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000077.1"	1	6434	6434	"*"
"463"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000078.1"	1	1555	1555	"*"
"464"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000079.1"	1	2098	2098	"*"
"465"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000080.1"	1	5519	5519	"*"
"466"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000081.1"	1	23898	23898	"*"
"467"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000082.1"	1	33825	33825	"*"
"468"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000083.1"	1	295	295	"*"
"469"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000084.1"	1	84656	84656	"*"
"470"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000085.1"	1	11396	11396	"*"
"471"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000086.1"	1	8754	8754	"*"
"472"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000087.1"	1	3197	3197	"*"
"473"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000088.1"	1	1540	1540	"*"
"474"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000089.1"	1	9728	9728	"*"
"475"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000090.1"	1	5304	5304	"*"
"476"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000091.1"	1	16543	16543	"*"
"477"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000092.1"	1	197611	197611	"*"
"478"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000093.1"	1	87813	87813	"*"
"479"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000094.1"	1	51683	51683	"*"
"480"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000095.1"	1	64221	64221	"*"
"481"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000096.1"	1	81184	81184	"*"
"482"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000097.1"	1	25108	25108	"*"
"483"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000098.1"	1	7280	7280	"*"
"484"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000099.1"	1	2574	2574	"*"
"485"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000100.1"	1	9573	9573	"*"
"486"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000101.1"	1	351360	351360	"*"
"487"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000102.1"	1	1236	1236	"*"
"488"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000103.1"	1	12490	12490	"*"
"489"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000104.1"	1	3462	3462	"*"
"490"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000105.1"	1	17949	17949	"*"
"491"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000106.1"	1	59095	59095	"*"
"492"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000107.1"	1	98606	98606	"*"
"493"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000108.1"	1	124643	124643	"*"
"494"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000109.1"	1	219401	219401	"*"
"495"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000110.1"	1	95447	95447	"*"
"496"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000111.1"	1	77511	77511	"*"
"497"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000112.1"	1	1530	1530	"*"
"498"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000113.1"	1	75429	75429	"*"
"499"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000114.1"	1	71303	71303	"*"
"500"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000115.1"	1	89454	89454	"*"
"501"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000116.1"	1	27306	27306	"*"
"502"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000117.1"	1	93675	93675	"*"
"503"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000118.1"	1	46932	46932	"*"
"504"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000119.1"	1	5693	5693	"*"
"505"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000120.1"	1	31753	31753	"*"
"506"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000121.1"	1	58697	58697	"*"
"507"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000122.1"	1	3505	3505	"*"
"508"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000123.1"	1	132806	132806	"*"
"509"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000124.1"	1	35943	35943	"*"
"510"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000125.1"	1	79091	79091	"*"
"511"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000126.1"	1	113966	113966	"*"
"512"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000127.1"	1	21487	21487	"*"
"513"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000128.1"	1	2744	2744	"*"
"514"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000129.1"	1	2300	2300	"*"
"515"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000130.1"	1	11079	11079	"*"
"516"	"GCF_000335055.2"	562	1051353	"Escherichia coli ATCC 700728"	"strain=ATCC 700728"	"Contig"	"2013/01/31"	"ATCC 700728"	"NZ_AOEH01000131.1"	1	2104	2104	"*"
"517"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000001.1"	1	3489	3489	"*"
"518"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000002.1"	1	298	298	"*"
"519"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000003.1"	1	231	231	"*"
"520"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000004.1"	1	57793	57793	"*"
"521"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000005.1"	1	184835	184835	"*"
"522"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000006.1"	1	203389	203389	"*"
"523"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000007.1"	1	24206	24206	"*"
"524"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000008.1"	1	147323	147323	"*"
"525"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000009.1"	1	57798	57798	"*"
"526"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000010.1"	1	7346	7346	"*"
"527"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000011.1"	1	51231	51231	"*"
"528"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000012.1"	1	107378	107378	"*"
"529"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000013.1"	1	179843	179843	"*"
"530"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000014.1"	1	2197	2197	"*"
"531"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000015.1"	1	112888	112888	"*"
"532"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000016.1"	1	38760	38760	"*"
"533"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000017.1"	1	41225	41225	"*"
"534"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000018.1"	1	12414	12414	"*"
"535"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000019.1"	1	28752	28752	"*"
"536"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000020.1"	1	12855	12855	"*"
"537"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000021.1"	1	18190	18190	"*"
"538"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000022.1"	1	2770	2770	"*"
"539"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000023.1"	1	15188	15188	"*"
"540"	"GCF_000401755.1"	562	1322345	"Escherichia coli ATCC 25922"	"strain=ATCC 25922"	"Contig"	"2013/05/28"	"ATCC 25922"	"NZ_ASHD01000024.1"	1	5612	5612	"*"
